GEOID,kiosks,population,pop_moe,pop_per_kiosk,pois,ct_title,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,variable,geometry
36005046209,0,5039,1462,Inf,12,"Census Tract 462.09, Bronx County, New York",36,005,046209,462.09,Census Tract 462.09,G5020,S,462184,14970,+40.8833754,-073.8319940,B01003_001,"list(list(c(-73.837827, -73.836987, -73.836641, -73.836218, -73.835609, -73.834544, -73.834346, -73.834047, -73.833618, -73.833435, -73.833244, -73.833014, -73.83281, -73.832549, -73.832337, -73.831302, -73.830654, -73.830337, -73.829533, -73.828635, -73.827896, -73.826963, -73.825714, -73.82519, -73.824492, -73.823752, -73.823541, -73.820774, -73.819933, -73.819814, -73.820322, -73.82076, -73.820794, -73.820906, -73.82103, -73.821188, -73.821458, -73.821807, -73.822058, -73.82259, -73.82354, -73.824394, 
-73.825261, -73.825795, -73.82613, -73.826612, -73.826063, -73.828249, -73.829049, -73.829861, -73.830485, -73.831444, -73.832117, -73.832451, -73.8334, -73.834, -73.834821, -73.835742, -73.836606, -73.837537, -73.837757, -73.838743, -73.837827, 40.881608, 40.881939, 40.88212, 40.882393, 40.882945, 40.883708, 40.88385, 40.88399, 40.884186, 40.88427, 40.884345, 40.884419, 40.884472, 40.884522, 40.88455, 40.884711, 40.884853, 40.884969, 40.885303, 40.885659, 40.885952, 40.886298, 40.886771, 40.886982, 
40.887378, 40.887832, 40.8875, 40.88671, 40.885714, 40.885574, 40.885438, 40.885304, 40.885484, 40.88571, 40.885867, 40.88598, 40.886115, 40.886126, 40.886108, 40.885943, 40.885649, 40.885374, 40.885095, 40.884923, 40.884819, 40.884649, 40.884153, 40.883035, 40.882622, 40.882175, 40.881777, 40.881107, 40.880537, 40.880216, 40.879155, 40.878388, 40.878057, 40.879701, 40.879421, 40.87912, 40.879509, 40.881266, 40.881608)))"
36005048402,0,0,13,NA,6,"Census Tract 484.02, Bronx County, New York",36,005,048402,484.02,Census Tract 484.02,G5020,S,189931,0,+40.8868904,-073.8385095,B01003_001,"list(list(c(-73.841955, -73.841053, -73.840176, -73.839977, -73.839773, -73.839545, -73.839332, -73.839206, -73.838227, -73.837322, -73.836434, -73.83596, -73.835271, -73.8354, -73.835913, -73.837019, -73.837354, -73.837727, -73.838188, -73.838263, -73.838335, -73.838399, -73.838516, -73.84044, -73.84118, -73.841543, -73.841941, -73.841955, 40.888454, 40.888553, 40.888687, 40.88872, 40.888738, 40.888738, 40.888721, 40.888702, 40.888644, 40.888742, 40.888935, 40.887672, 40.88591, 40.885628, 40.884695, 
40.885141, 40.885297, 40.885417, 40.885306, 40.885291, 40.885273, 40.885258, 40.885217, 40.884734, 40.886408, 40.887336, 40.888418, 40.888454)))"
36005048401,0,4213,800,Inf,6,"Census Tract 484.01, Bronx County, New York",36,005,048401,484.01,Census Tract 484.01,G5020,S,504791,0,+40.8860820,-073.8331562,B01003_001,"list(list(c(-73.84044, -73.838516, -73.838399, -73.838335, -73.838263, -73.838188, -73.837727, -73.837354, -73.837019, -73.835913, -73.8354, -73.835271, -73.83596, -73.836434, -73.835549, -73.834674, -73.834452, -73.833122, -73.832214, -73.831298, -73.830221, -73.829473, -73.829047, -73.82857, -73.828135, -73.827728, -73.827328, -73.826018, -73.82492, -73.824648, -73.824568, -73.824492, -73.82519, -73.825714, -73.826963, -73.827896, -73.828635, -73.829533, -73.830337, -73.830654, -73.831302, -73.832337, 
-73.832549, -73.83281, -73.833014, -73.833244, -73.833435, -73.833618, -73.834047, -73.834346, -73.834544, -73.835609, -73.836218, -73.836641, -73.836987, -73.837827, -73.838743, -73.83951, -73.84044, 40.884734, 40.885217, 40.885258, 40.885273, 40.885291, 40.885306, 40.885417, 40.885297, 40.885141, 40.884695, 40.885628, 40.88591, 40.887672, 40.888935, 40.889133, 40.889332, 40.889363, 40.8893, 40.889247, 40.889192, 40.889113, 40.889083, 40.889028, 40.888862, 40.888579, 40.888329, 40.888185, 40.888029, 
40.88785, 40.887566, 40.887483, 40.887378, 40.886982, 40.886771, 40.886298, 40.885952, 40.885659, 40.885303, 40.884969, 40.884853, 40.884711, 40.88455, 40.884522, 40.884472, 40.884419, 40.884345, 40.88427, 40.884186, 40.88399, 40.88385, 40.883708, 40.882945, 40.882393, 40.88212, 40.881939, 40.881608, 40.881266, 40.88263, 40.884734)))"
36005001904,0,0,13,NA,11,"Census Tract 19.04, Bronx County, New York",36,005,001904,19.04,Census Tract 19.04,G5020,S,82079,1138170,+40.7963439,-073.8983770,B01003_001,"list(list(c(-73.913624, -73.91141, -73.909885, -73.90853, -73.906181, -73.905885, -73.905106, -73.904881, -73.904584, -73.903707, -73.903347, -73.902612, -73.90247, -73.902293, -73.902392, -73.902184, -73.895736, -73.892504, -73.89611, -73.897722, -73.899869, -73.912456, -73.913624, 40.796786, 40.796686, 40.797995, 40.799092, 40.801496, 40.801712, 40.802518, 40.802793, 40.803111, 40.803811, 40.803847, 40.804426, 40.804384, 40.804554, 40.804624, 40.804877, 40.802633, 40.801206, 40.796919, 40.795138, 
40.792449, 40.796096, 40.796786)))"
36005046205,0,3053,643,Inf,37,"Census Tract 462.05, Bronx County, New York",36,005,046205,462.05,Census Tract 462.05,G5020,S,874547,0,+40.8689202,-073.8290765,B01003_001,"list(list(c(-73.834881, -73.834439, -73.834235, -73.834071, -73.834061, -73.833967, -73.833965, -73.833893, -73.833148, -73.832978, -73.832696, -73.832356, -73.832236, -73.832076, -73.831181, -73.830677, -73.830132, -73.830163, -73.830103, -73.830078, -73.829889, -73.829824, -73.829798, -73.829499, -73.829375, -73.829245, -73.829128, -73.828958, -73.82875, -73.828615, -73.828476, -73.828392, -73.828353, -73.82821, -73.827622, -73.827259, -73.827323, -73.827445, -73.827568, -73.827807, -73.827836, 
-73.828054, -73.828119, -73.828206, -73.828213, -73.828208, -73.827905, -73.827731, -73.82761, -73.827459, -73.827928, -73.828278, -73.828161, -73.827894, -73.827698, -73.827595, -73.8273, -73.826989, -73.826715, -73.826483, -73.826428, -73.82616, -73.825886, -73.82596, -73.826039, -73.826107, -73.826148, -73.826176, -73.826178, -73.826079, -73.825617, -73.825074, -73.82362, -73.822239, -73.822048, -73.82185, -73.821638, -73.821574, -73.821458, -73.824421, -73.824725, -73.826416, -73.827852, -73.828043, 
-73.828261, -73.828372, -73.829594, -73.829809, -73.830574, -73.832028, -73.83273, -73.8336, -73.834013, -73.834337, -73.834494, -73.83475, -73.834881, -73.834881, 40.875505, 40.874876, 40.874868, 40.874869, 40.875177, 40.875176, 40.87526, 40.876028, 40.87598, 40.875916, 40.875812, 40.875685, 40.875665, 40.875665, 40.87551, 40.875423, 40.87533, 40.875208, 40.875015, 40.874934, 40.874544, 40.874342, 40.874329, 40.874264, 40.87427, 40.874313, 40.874368, 40.874348, 40.874335, 40.874372, 40.874465, 40.874635, 
40.874765, 40.874928, 40.874402, 40.874264, 40.874173, 40.87407, 40.874041, 40.87407, 40.873975, 40.873758, 40.873642, 40.873446, 40.873251, 40.873017, 40.872889, 40.872775, 40.872728, 40.872753, 40.871962, 40.871012, 40.871005, 40.87098, 40.870953, 40.87094, 40.870885, 40.870812, 40.870732, 40.870651, 40.870633, 40.870525, 40.870396, 40.870288, 40.870145, 40.86998, 40.869836, 40.869665, 40.869575, 40.86957, 40.869521, 40.869428, 40.86914, 40.868853, 40.868789, 40.868695, 40.868558, 40.868477, 40.868406, 
40.865339, 40.864987, 40.863034, 40.861352, 40.861139, 40.860853, 40.860947, 40.862173, 40.862583, 40.864374, 40.867056, 40.868457, 40.870207, 40.871172, 40.872027, 40.872558, 40.873743, 40.874429, 40.875505)))"
36005006301,11,5521,793,501.90909090909093,36,"Census Tract 63.01, Bronx County, New York",36,005,006301,63.01,Census Tract 63.01,G5020,S,782166,9963,+40.8212801,-073.9288790,B01003_001,"list(list(c(-73.933059, -73.932948, -73.932545, -73.932173, -73.93146, -73.931284, -73.931143, -73.930956, -73.930872, -73.930759, -73.930738, -73.930729, -73.930723, -73.930735, -73.930595, -73.930499, -73.930338, -73.929752, -73.927153, -73.92663, -73.926021, -73.925927, -73.924944, -73.924047, -73.922669, -73.922742, -73.923062, -73.923473, -73.924127, -73.924304, -73.924373, -73.924434, -73.924575, -73.924666, -73.924745, -73.924864, -73.925067, -73.925133, -73.925153, -73.925281, -73.925386, 
-73.925468, -73.925746, -73.925875, -73.925925, -73.92607, -73.926226, -73.926258, -73.926279, -73.926305, -73.926352, -73.926644, -73.926878, -73.927313, -73.928218, -73.928857, -73.930276, -73.93057, -73.93102, -73.93116, -73.931272, -73.931353, -73.932158, -73.932401, -73.932396, -73.932394, -73.93239, -73.93238, -73.932368, -73.932365, -73.932356, -73.932349, -73.932333, -73.932333, -73.932263, -73.932325, -73.932327, -73.932327, -73.932329, -73.932333, -73.932401, -73.932407, -73.932425, -73.932468, 
-73.932491, -73.93252, -73.932538, -73.932567, -73.932568, -73.932591, -73.932632, -73.932643, -73.932661, -73.932719, -73.932728, -73.932736, -73.932749, -73.932749, -73.932749, -73.932781, -73.932793, -73.932813, -73.932825, -73.932898, -73.933003, -73.933021, -73.933033, -73.933047, -73.933059, 40.828156, 40.828165, 40.828233, 40.828235, 40.828295, 40.828301, 40.828316, 40.828335, 40.828113, 40.82757, 40.827439, 40.827341, 40.827171, 40.82701, 40.82697, 40.826943, 40.826866, 40.826585, 40.825724, 
40.826608, 40.82765, 40.827812, 40.827511, 40.827244, 40.826854, 40.826714, 40.826096, 40.825425, 40.824262, 40.823909, 40.823712, 40.823458, 40.823103, 40.822874, 40.822687, 40.822439, 40.822053, 40.821935, 40.821904, 40.82172, 40.821572, 40.821472, 40.821175, 40.821073, 40.821028, 40.82089, 40.82073, 40.820692, 40.820666, 40.820629, 40.820552, 40.819998, 40.819479, 40.81856, 40.816535, 40.81488, 40.813256, 40.813373, 40.813579, 40.813652, 40.813707, 40.813833, 40.814154, 40.814151, 40.814195, 40.814217, 
40.814254, 40.814319, 40.814399, 40.814591, 40.81468, 40.814754, 40.814923, 40.8151, 40.818002, 40.819463, 40.81949, 40.819503, 40.819554, 40.819654, 40.821193, 40.821284, 40.821561, 40.822203, 40.822554, 40.8228, 40.823051, 40.82325, 40.823488, 40.823666, 40.824134, 40.824356, 40.824538, 40.825116, 40.825183, 40.82529, 40.825386, 40.825439, 40.825492, 40.825715, 40.82583, 40.825941, 40.826078, 40.826558, 40.827676, 40.827834, 40.827913, 40.827995, 40.828156)))"
36005030202,0,5261,1072,Inf,14,"Census Tract 302.02, Bronx County, New York",36,005,030202,302.02,Census Tract 302.02,G5020,S,182913,126090,+40.8647600,-073.8203987,B01003_001,"list(list(c(-73.824421, -73.821458, -73.821164, -73.820873, -73.816341, -73.816679, -73.816752, -73.817557, -73.818807, -73.819884, -73.820446, -73.820722, -73.820882, -73.821041, -73.821244, -73.821541, -73.821806, -73.822128, -73.822404, -73.82273, -73.82305, -73.823104, -73.822972, -73.822945, -73.822619, -73.824244, -73.824725, -73.824421, 40.865339, 40.868406, 40.868583, 40.868907, 40.8661, 40.86528, 40.864544, 40.863588, 40.862482, 40.861754, 40.861956, 40.862261, 40.862455, 40.862762, 40.862905, 
40.863021, 40.863025, 40.862936, 40.862929, 40.863103, 40.863347, 40.863389, 40.863604, 40.863635, 40.864073, 40.864762, 40.864987, 40.865339)))"
36005043102,3,5008,671,1669.3333333333333,3,"Census Tract 431.02, Bronx County, New York",36,005,043102,431.02,Census Tract 431.02,G5020,S,111588,0,+40.8794215,-073.8723023,B01003_001,"list(list(c(-73.878126, -73.87717, -73.876258, -73.875337, -73.874675, -73.874792, -73.874946, -73.874067, -73.873073, -73.871918, -73.87092, -73.870241, -73.870944, -73.871596, -73.872545, -73.873483, -73.874387, -73.875365, -73.875956, -73.876781, -73.877614, -73.878487, -73.878126, 40.882154, 40.881994, 40.881832, 40.881672, 40.881563, 40.880075, 40.879948, 40.880039, 40.880134, 40.880237, 40.880258, 40.88023, 40.878511, 40.878646, 40.878746, 40.878855, 40.879055, 40.879579, 40.879865, 40.880259, 
40.88066, 40.881076, 40.882154)))"
36005030201,0,3912,633,Inf,17,"Census Tract 302.01, Bronx County, New York",36,005,030201,302.01,Census Tract 302.01,G5020,S,221595,0,+40.8619206,-073.8244988,B01003_001,"list(list(c(-73.828261, -73.828043, -73.827852, -73.826416, -73.824725, -73.824244, -73.822619, -73.822945, -73.822972, -73.823104, -73.82305, -73.82273, -73.822404, -73.822128, -73.821806, -73.821541, -73.821244, -73.821041, -73.820882, -73.820722, -73.820446, -73.819884, -73.820468, -73.824731, -73.825554, -73.826995, -73.827026, -73.827211, -73.827239, -73.827327, -73.827335, -73.827345, -73.827373, -73.827583, -73.828077, -73.828261, 40.860853, 40.861139, 40.861352, 40.863034, 40.864987, 40.864762, 
40.864073, 40.863635, 40.863604, 40.863389, 40.863347, 40.863103, 40.862929, 40.862936, 40.863025, 40.863021, 40.862905, 40.862762, 40.862455, 40.862261, 40.861956, 40.861754, 40.86136, 40.860031, 40.859737, 40.859273, 40.859263, 40.859204, 40.859194, 40.859383, 40.859402, 40.859427, 40.859502, 40.860073, 40.860656, 40.860853)))"
36005038303,1,3775,696,3775,6,"Census Tract 383.03, Bronx County, New York",36,005,038303,383.03,Census Tract 383.03,G5020,S,76304,0,+40.8568375,-073.8961642,B01003_001,"list(list(c(-73.898635, -73.898165, -73.898078, -73.897516, -73.897364, -73.897307, -73.896997, -73.896363, -73.89574, -73.894694, -73.893808, -73.893885, -73.895263, -73.895581, -73.895763, -73.8958, -73.896007, -73.89644, -73.897099, -73.897388, -73.898311, -73.898635, 40.853907, 40.855146, 40.855288, 40.856183, 40.856419, 40.85651, 40.85712, 40.858376, 40.858139, 40.859426, 40.858942, 40.85882, 40.856743, 40.856246, 40.855967, 40.855909, 40.855596, 40.854908, 40.855172, 40.854906, 40.854061, 40.853907
)))"
36005011702,0,0,13,NA,27,"Census Tract 117.02, Bronx County, New York",36,005,011702,117.02,Census Tract 117.02,G5020,S,1136797,431176,+40.8072371,-073.8749566,B01003_001,"list(list(c(-73.882977, -73.882346, -73.881408, -73.880981, -73.87797, -73.876899, -73.871303, -73.866484, -73.862965, -73.863147, -73.868899, -73.871238, -73.87163, -73.871826, -73.873183, -73.87362, -73.873711, -73.873743, -73.874265, -73.874485, -73.874807, -73.875222, -73.875999, -73.876639, -73.877029, -73.877478, -73.8778, -73.878079, -73.879357, -73.879795, -73.880413, -73.880769, -73.881208, -73.881803, -73.882183, -73.88338, -73.882977, 40.817337, 40.817416, 40.817993, 40.818238, 40.816152, 
40.815799, 40.813954, 40.805901, 40.79767, 40.797497, 40.800422, 40.801719, 40.801926, 40.802017, 40.80259, 40.802801, 40.803057, 40.803418, 40.803498, 40.80358, 40.803702, 40.804064, 40.804817, 40.805476, 40.805704, 40.805826, 40.80585, 40.805865, 40.805658, 40.807538, 40.809393, 40.811037, 40.812918, 40.815212, 40.816421, 40.817351, 40.817337)))"
36005018502,0,6503,962,Inf,16,"Census Tract 185.02, Bronx County, New York",36,005,018502,185.02,Census Tract 185.02,G5020,S,227602,0,+40.8263118,-073.9059778,B01003_001,"list(list(c(-73.908461, -73.908212, -73.907931, -73.907844, -73.907739, -73.907647, -73.907228, -73.907031, -73.906571, -73.905531, -73.904506, -73.903805, -73.903731, -73.903684, -73.903647, -73.903614, -73.903563, -73.903508, -73.902275, -73.902392, -73.903461, -73.903852, -73.904909, -73.90508, -73.904293, -73.904922, -73.905442, -73.905732, -73.906457, -73.907427, -73.908418, -73.907741, -73.908432, -73.908709, -73.908461, 40.824624, 40.825314, 40.825996, 40.82622, 40.826492, 40.826695, 40.827783, 
40.82828, 40.829452, 40.829104, 40.830625, 40.830402, 40.830382, 40.830373, 40.830368, 40.830365, 40.830368, 40.830378, 40.829637, 40.829463, 40.828533, 40.828194, 40.827277, 40.827114, 40.82692, 40.825287, 40.824033, 40.823337, 40.821715, 40.821945, 40.822181, 40.823815, 40.823995, 40.824067, 40.824624)))"
36005006302,0,0,13,NA,36,"Census Tract 63.02, Bronx County, New York",36,005,006302,63.02,Census Tract 63.02,G5020,S,262936,0,+40.8299696,-073.9264110,B01003_001,"list(list(c(-73.930956, -73.930852, -73.929932, -73.929772, -73.928896, -73.928756, -73.928651, -73.927622, -73.927264, -73.927158, -73.926803, -73.926429, -73.925364, -73.925029, -73.924394, -73.923967, -73.922372, -73.92318, -73.922217, -73.923488, -73.924261, -73.924504, -73.924812, -73.924972, -73.925842, -73.925927, -73.926021, -73.92663, -73.927153, -73.929752, -73.930338, -73.930499, -73.930595, -73.930735, -73.930723, -73.930729, -73.930738, -73.930759, -73.930872, -73.930956, 40.828335, 
40.82836, 40.828636, 40.82868, 40.829116, 40.829186, 40.829283, 40.830234, 40.830565, 40.830674, 40.831039, 40.831423, 40.832625, 40.833273, 40.834484, 40.835082, 40.836109, 40.834517, 40.834163, 40.831973, 40.830681, 40.830284, 40.829783, 40.829523, 40.827964, 40.827812, 40.82765, 40.826608, 40.825724, 40.826585, 40.826866, 40.826943, 40.82697, 40.82701, 40.827171, 40.827341, 40.827439, 40.82757, 40.828113, 40.828335)))"
36005046204,0,6891,1350,Inf,12,"Census Tract 462.04, Bronx County, New York",36,005,046204,462.04,Census Tract 462.04,G5020,S,136713,0,+40.8729846,-073.8261202,B01003_001,"list(list(c(-73.828278, -73.827928, -73.827459, -73.82761, -73.827731, -73.827905, -73.828208, -73.828213, -73.828206, -73.828119, -73.828054, -73.827836, -73.827807, -73.827568, -73.827445, -73.827323, -73.827259, -73.8272, -73.827064, -73.826946, -73.826875, -73.826823, -73.826751, -73.82664, -73.826478, -73.826393, -73.826295, -73.826146, -73.826002, -73.825885, -73.825618, -73.825521, -73.825345, -73.825169, -73.825045, -73.824935, -73.824844, -73.824502, -73.824525, -73.824524, -73.824384, -73.824353, 
-73.824338, -73.824346, -73.824371, -73.824417, -73.824476, -73.824492, -73.824579, -73.824683, -73.824786, -73.824937, -73.825103, -73.82526, -73.825437, -73.825632, -73.825886, -73.82616, -73.826428, -73.826483, -73.826715, -73.826989, -73.8273, -73.827595, -73.827698, -73.827894, -73.828161, -73.828278, 40.871012, 40.871962, 40.872753, 40.872728, 40.872775, 40.872889, 40.873017, 40.873251, 40.873446, 40.873642, 40.873758, 40.873975, 40.87407, 40.874041, 40.87407, 40.874173, 40.874264, 40.874309, 
40.87442, 40.87455, 40.874693, 40.874856, 40.87496, 40.875071, 40.875169, 40.875214, 40.87526, 40.875344, 40.875429, 40.875468, 40.87552, 40.875514, 40.875488, 40.875488, 40.875514, 40.875585, 40.875702, 40.875628, 40.875318, 40.874924, 40.873697, 40.873461, 40.873191, 40.872938, 40.872701, 40.87245, 40.872226, 40.872179, 40.871961, 40.871746, 40.871565, 40.871336, 40.871123, 40.870946, 40.870768, 40.870594, 40.870396, 40.870525, 40.870633, 40.870651, 40.870732, 40.870812, 40.870885, 40.87094, 40.870953, 
40.87098, 40.871005, 40.871012)))"
36005046206,0,4084,1233,Inf,7,"Census Tract 462.06, Bronx County, New York",36,005,046206,462.06,Census Tract 462.06,G5020,S,69361,0,+40.8754486,-073.8278456,B01003_001,"list(list(c(-73.830352, -73.830065, -73.829785, -73.828892, -73.828772, -73.828367, -73.827641, -73.827493, -73.827086, -73.826841, -73.826581, -73.826455, -73.826329, -73.82615, -73.82595, -73.825764, -73.825601, -73.825333, -73.82514, -73.824962, -73.82485, -73.82482, -73.82482, -73.824844, -73.824935, -73.825045, -73.825169, -73.825345, -73.825521, -73.825618, -73.825885, -73.826002, -73.826146, -73.826295, -73.826393, -73.826478, -73.82664, -73.826751, -73.826823, -73.826875, -73.826946, -73.827064, 
-73.8272, -73.827259, -73.827622, -73.82821, -73.828353, -73.828392, -73.828476, -73.828615, -73.82875, -73.828958, -73.829128, -73.829245, -73.829375, -73.829499, -73.829798, -73.829824, -73.829889, -73.830078, -73.830103, -73.830163, -73.830132, -73.830241, -73.830352, 40.875749, 40.875666, 40.876119, 40.875803, 40.876004, 40.876687, 40.876436, 40.876386, 40.876235, 40.876124, 40.876057, 40.87596, 40.875982, 40.876124, 40.876228, 40.876339, 40.876354, 40.876346, 40.876324, 40.876235, 40.876109, 
40.876005, 40.875804, 40.875702, 40.875585, 40.875514, 40.875488, 40.875488, 40.875514, 40.87552, 40.875468, 40.875429, 40.875344, 40.87526, 40.875214, 40.875169, 40.875071, 40.87496, 40.874856, 40.874693, 40.87455, 40.87442, 40.874309, 40.874264, 40.874402, 40.874928, 40.874765, 40.874635, 40.874465, 40.874372, 40.874335, 40.874348, 40.874368, 40.874313, 40.87427, 40.874264, 40.874329, 40.874342, 40.874544, 40.874934, 40.875015, 40.875208, 40.87533, 40.875462, 40.875749)))"
